Timestamp	thumbPCom	thumbYCom	indexCom	mrpCom	wristRotCom	wristFlexCom	humPosCom	elbowPosCom	humPos	elbowPos	wristRot	wristFlex	thumbYPos	thumbPPos	indexPos	mrpPos	indLatF	indTipF	midTipF	ringTipF	pinkTipF	palmDistF	palmProxF	handEdgeF	handDorsF	thumbUlF	thumbRaF	thumbTipF	thumbDorsF	indLatStat	indTipStat	midTipStat	ringTipStat	pinkTipStat	palmDistStat	palmProxStat	handEdgeStat	handDorsStat	thumbUlStat	thumbRaStat	thumbTipStat	thumbDorsStat	modeSelect	thumbP	thumbY	index	mrp	handOC	grip	wristRot	wristFlex	humPos	elbow	raw0	raw1	raw2	raw3	raw4	raw5	raw6	raw7	raw8	raw9	raw10	raw11	raw12	raw13	raw14	raw15	iEMG0	iEMG1	iEMG2	iEMG3	iEMG4	iEMG5	iEMG6	iEMG7	iEMG8	iEMG9	iEMG10	iEMG11	iEMG12	iEMG13	iEMG14	iEMG15	Trigger
1645394629.320552	37.831749996635786	37.50000000000343	40.664781390277646	40.664781390277646	5.003380951125695	-12.28211482308064	92.15625000000696	72.19107391964545	92.15625	67.625	3.265625	-12.328125	45.859375	39.453125	35.859375	38.453125	1.3	1.9	0.0	0.9	0.0	2.5	0.7	0.0	9.3	0.6	0.0	0.4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	402	516	471	471	0	0	525	406	971	543	-3556.609130859375	13217.3896484375	-2484.79833984375	-10632.8125	3692.328857421875	-7768.75	-11832.296875	7670.044921875	1273544.0	-8529.4248046875	25564.669921875	-1705.3485107421875	5327.4033203125	-2391.993896484375	10008.39453125	2662.897216796875	0.35918625424664147	209.63079040453943	3.5441419526897033e-10	1.126855390085957e-08	-0.001456186365974396	0.029783097663453245	-3.0534146053942057e-08	68.05355259227193	308.2988595977998	1.7811585198132868e-09	3.5477769700770776e-08	107.68713025688199	128.61854412084543	203.19527576976066	263.9259174676325	202.77249554121573	0
1645394629.364424	37.737249678573136	37.50000000000343	41.51368546097079	41.51368546097079	6.424098199085086	-12.288009176666849	92.156250000005	71.2671897398525	92.15625	67.625	3.265625	-12.234375	45.78125	39.453125	35.859375	38.453125	1.3	1.9	0.0	0.9	0.0	1.5	1.0	0.6	9.5	0.6	0.0	0.4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	401	516	480	480	0	0	529	406	971	537	-3570.020263671875	13194.322265625	-2483.189208984375	-10596.3349609375	3707.349365234375	-7746.755859375	-11831.2236328125	7702.76806640625	1270033.5	-8521.3779296875	25645.13671875	-1760.0655517578125	5633.7119140625	-3022.313232421875	8904.3974609375	2584.57666015625	1.2483940495283223	160.88609753848993	9.496482924514717e-10	-6.252229906283374e-09	-0.00021170850166500726	0.06992322005404972	2.26825084972141e-08	129.2010344843954	397.95640382835484	-9.451045207172541e-10	-3.475076622329596e-08	131.9061666281988	195.0883754412076	263.4291552255758	429.1709460411979	153.94270946874678	0
1645394629.428551	37.62851566694379	37.50000000000343	42.476166804286976	42.476166804286976	7.853329848409071	-12.288618606793607	92.15625000000892	70.14509903030593	92.15625	67.625	3.265625	-12.328125	45.78125	39.453125	35.8125	38.453125	1.3	1.9	0.0	0.9	0.0	2.6	1.2	3.8	9.5	0.6	0.0	0.4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	400	516	490	490	0	0	533	406	971	529	-3557.1455078125	13103.1279296875	-2452.075439453125	-10638.7138671875	3711.640869140625	-7773.578125	-11828.0048828125	7352.47119140625	1271253.875	-8522.451171875	25557.697265625	-1282.63232421875	5261.42138671875	-2272.367431640625	9623.2294921875	3108.68017578125	0.40491024385719293	155.32333715604526	1.2904311725177894e-09	-7.124634079253147e-09	9.934851481362479e-05	0.03430658992646805	-2.9516341185477323e-08	142.7622933504036	406.19347178205555	2.0356097369294707e-09	1.264986050806171e-08	117.99746148473253	152.22774986219628	184.80801308230997	430.8180222051241	154.6246625088663	0
1645394629.497055	37.5401292103751	37.50000000000343	43.001461152592626	43.001461152592626	8.349148733056294	-12.290043940929698	92.15625000000304	69.38707557982356	92.15625	66.75	4.515625	-12.28125	45.703125	39.296875	36.453125	38.921875	1.3	1.9	0.0	0.9	0.0	0.6	1.4	0.0	8.0	0.5	0.0	0.3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	495	495	0	0	535	406	971	524	-3568.410888671875	12923.419921875	-2415.06103515625	-10610.2822265625	3718.614501953125	-7745.14697265625	-11834.4423828125	7731.73583984375	1273056.875	-8530.4970703125	25703.072265625	-2132.356201171875	5778.55126953125	-2769.112548828125	8869.5283203125	2711.71337890625	0.14103532966893836	180.57082379280823	7.497223361458988e-10	-8.578641034202769e-09	0.0003685089024881655	-0.0016949477575414571	-3.387836205032619e-08	127.44733759892155	367.28461971729047	-1.1195853553112089e-08	7.99703825222292e-09	102.73455671531495	260.2323955132061	153.97188527336098	240.38615666892295	115.6102403696224	0
1645394629.567052	37.48160543237031	37.50000000000343	43.010832825121675	43.010832825121675	7.954994539890789	-12.294583462290127	92.15625000000304	69.16973548223127	92.15625	65.1875	5.765625	-12.28125	45.78125	39.453125	37.84375	40.578125	1.4	1.9	0.0	1.1	0.0	2.3	0.8	10.2	11.8	0.6	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	495	495	0	0	534	406	971	523	-3568.947265625	13712.525390625	-2393.06689453125	-10623.1572265625	3727.734130859375	-7745.14697265625	-11836.0517578125	7437.22900390625	1273601.375	-8529.4248046875	25712.19140625	-2103.388427734375	5450.24853515625	-3054.49951171875	10099.0537109375	2735.316650390625	0.6186760325035684	206.460138329824	9.950860097936475e-10	-5.3798257333136006e-09	-8.199377860073709e-05	0.0001185848814269128	1.933829250082997e-08	139.06058870928095	377.15976675111034	-9.523745554920023e-09	-1.1632055639596975e-09	115.0181511576232	178.30576026998796	171.26863235746455	358.91702231906214	176.56982862662113	0
1645394629.5803	37.44955990023752	37.50000000000343	42.655248472609586	42.655248472609586	7.078022226377023	-12.299183666486735	92.15624999999714	69.40880364071185	92.15625	65.109375	6.015625	-12.28125	45.859375	39.453125	38.25	40.734375	1.4	1.9	0.0	1.1	0.0	0.6	1.6	0.0	7.7	0.6	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	491	491	0	0	531	406	971	524	-3562.510009765625	13553.2021484375	-2357.125244140625	-10655.8798828125	3728.2705078125	-7764.45849609375	-11837.6611328125	7268.78662109375	1273371.25	-8527.8154296875	25563.060546875	-2000.3914794921875	5495.31005859375	-2352.29736328125	10794.2822265625	3038.40625	0.4391059556207351	206.9343602095025	8.678604012355555e-10	7.851637556727959e-09	-2.3441790929088792e-05	8.25546617836089e-05	3.649557456923551e-08	123.89076443016577	293.13478969839065	-4.6891724297125305e-09	1.3376863985536521e-08	113.7187962236703	157.34469759268265	196.9862208851487	289.18479699050374	166.3708898849776	0
1645394629.646799	37.43602962409715	37.50000000000343	42.13008708110264	42.13008708110264	6.109183762068599	-12.299405722555415	92.15625000001089	69.86991944334453	92.15625	64.953125	6.390625	-12.28125	45.78125	39.453125	38.484375	40.8125	1.4	1.9	0.0	1.1	0.0	1.8	0.9	0.0	8.5	0.6	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	486	486	0	0	528	406	971	527	-3564.119384765625	13337.552734375	-2382.87451171875	-10622.083984375	3742.75439453125	-7743.53759765625	-11839.806640625	7761.240234375	1278411.125	-8528.3515625	25707.900390625	-2344.787109375	4595.16064453125	-2895.176513671875	9523.451171875	2592.623291015625	0.3295453701681383	167.06451746711073	1.590320106976149e-10	1.3086062594546597e-09	0.0038956293773590557	0.005767540977171435	4.914543507729722e-08	106.70720088456119	692.2820783487738	1.3049712420672857e-08	-1.6430278590930727e-08	92.18352667581351	144.53633475542557	209.86337188079992	257.0239746506631	142.41665882328095	0
1645394629.684438	37.43313220464332	37.50000000000343	41.589353861089236	41.589353861089236	5.291082093558554	-12.294598590704956	92.15625000001089	70.34767172525275	92.15625	64.90625	6.390625	-12.28125	45.78125	39.453125	38.484375	40.8125	1.4	1.9	0.0	1.1	0.0	2.4	0.9	2.6	8.9	0.6	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	480	480	0	0	526	406	971	531	-3550.171875	12916.982421875	-2378.5830078125	-10669.8271484375	3741.681640625	-7760.1669921875	-11844.0986328125	7737.63671875	1281816.375	-8528.3515625	25542.140625	-2168.2978515625	6115.97314453125	-1527.7862548828125	9827.0771484375	2558.827392578125	0.21978914790708967	182.08151143865652	-9.9054223805943e-10	1.0905052162122163e-09	0.03634325948906698	0.0019946257155906534	2.8934738403497475e-08	110.21434440560849	538.6108062140944	1.1123153205364608e-08	1.2359059117071786e-08	97.40129309110057	156.29514534719993	171.9961140095538	198.56388571231477	163.48978021079895	0
1645394629.754428	37.43500477561818	37.50000000000343	41.126640834601176	41.126640834601176	4.719776268849586	-12.289012467626709	92.15625000001482	70.75552401826174	92.15625	64.9375	6.390625	-12.28125	45.78125	39.453125	38.484375	40.78125	1.4	1.9	0.0	1.1	0.0	2.1	0.8	2.3	9.1	0.6	0.0	0.4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	476	476	0	0	524	406	971	533	-3559.827880859375	12974.3818359375	-2352.833740234375	-10660.171875	3742.218017578125	-7752.12060546875	-11846.78125	7258.0576171875	1292189.625	-8526.2060546875	25621.533203125	-2069.05615234375	5795.71728515625	-2404.332275390625	10248.1845703125	3037.33349609375	-0.006598706350433709	184.3283629093211	8.224226838933799e-10	-1.3086062594546597e-08	-0.001095683225780183	0.020139114311999922	-3.402376274582115e-08	106.0192219864064	134.5147735325183	7.488135817990552e-09	-9.596445902667504e-09	133.48122142075124	214.43827989443162	381.2907526670064	230.52977444806797	252.54324229018866	0
1645394629.830553	37.43833176715802	37.50000000000343	40.78196100361032	40.78196100361032	4.390195327295463	-12.284612029573552	92.15625000000108	71.092131781315	92.15625	65.421875	6.390625	-12.28125	45.78125	39.453125	38.484375	40.625	1.4	1.9	0.0	1.1	0.0	2.0	0.9	1.8	9.2	0.6	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	472	472	0	0	523	406	971	536	-3545.343994140625	12359.619140625	-2330.839599609375	-10694.50390625	3754.55615234375	-7767.140625	-11848.9267578125	7839.560546875	1302450.125	-8528.3515625	25587.201171875	-2281.487060546875	4748.5830078125	-2687.037109375	11429.4287109375	2613.54443359375	0.3444028564605711	166.86163227281185	-6.224967275878069e-10	-4.216620169353903e-09	4.565436437846318e-05	-0.00015084856875376742	-1.134125424860705e-08	122.91555320796083	682.7737205145618	5.488876254934823e-09	1.4394668854001257e-08	114.42410021543446	189.46198282706075	187.2723473134924	421.8069737296866	189.58336065374115	0
1645394629.8618	37.441839111124295	37.50000000000343	40.55535158459271	40.55535158459271	4.244562685684565	-12.278726409246486	92.15625000001384	71.36655845551542	92.15625	65.546875	6.390625	-12.234375	45.78125	39.453125	38.484375	40.5	1.4	1.9	0.0	1.1	0.0	2.1	0.8	1.6	9.5	0.6	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	470	470	0	0	523	406	971	538	-3564.65576171875	13221.6806640625	-2350.151611328125	-10649.4423828125	3754.55615234375	-7745.14697265625	-11853.7548828125	7747.29248046875	1302511.25	-8533.1796875	25695.025390625	-2235.889404296875	4492.16357421875	-3126.919189453125	9446.2041015625	2796.47119140625	0.2259674323449448	192.3961094493893	-6.906533036010704e-10	-8.942142772940175e-09	2.373113831312377e-05	-0.0019705741141446587	4.216620169353903e-09	106.02583344283477	792.2772915240124	1.7448083459395463e-09	1.5121672331476066e-08	98.95692409819677	203.53387310158425	245.61474334224883	584.4315868651072	180.6682092353839	0
1645394629.909552	37.444894462730254	37.50000000000343	40.4215948863465	40.4215948863465	4.209906501036096	-12.270653801864418	92.15624999999812	71.55654910425062	92.15625	65.71875	6.265625	-12.28125	45.859375	39.453125	38.484375	40.46875	1.4	1.9	0.0	1.1	0.0	1.9	1.1	1.1	9.5	0.6	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	468	468	0	0	523	407	971	539	-3561.43701171875	13272.6435546875	-2337.27685546875	-10678.947265625	3753.4833984375	-7760.1669921875	-11856.4365234375	7785.91650390625	1305948.25	-8528.3515625	25587.73828125	-2029.895751953125	5794.64453125	-2026.1407470703125	9254.1572265625	2996.56396484375	0.3097940137932754	167.8931869875624	-6.452155862588947e-10	7.851637556727959e-09	-1.8660725259823447e-06	-3.325044914683119e-05	7.793477278529973e-08	149.52260728347565	511.25581701714697	-1.126855390085957e-08	1.991989528280982e-08	166.2004098171864	283.62303637597125	209.67625923341382	506.5348755909324	175.09341722281152	0
1645394629.984424	37.446868645011875	37.50000000000343	40.34727186326708	40.34727186326708	4.224706652657067	-12.267018528462355	92.15625000000402	71.64144523450527	92.15625	66.796875	5.765625	-12.234375	45.859375	39.453125	38.484375	40.359375	1.4	1.9	0.0	1.0	0.0	2.0	0.9	1.0	9.5	0.6	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	467	467	0	0	523	407	971	540	-3548.026123046875	13927.638671875	-2329.766845703125	-10683.775390625	3759.384033203125	-7762.84912109375	-11859.119140625	7452.7861328125	1301853.625	-8527.279296875	25608.123046875	-2128.60107421875	5043.6259765625	-2302.944580078125	9868.3837890625	2817.9287109375	0.7698211607521435	175.21946333351232	5.316212929034555e-10	2.6899128666568003e-09	-1.2969742038150627e-07	2.2254376149329184e-05	0.00405170146609848	124.91148379872004	731.0308404324846	-3.6350173873740547e-11	3.6931776655720396e-08	98.98570491953159	141.0157797563395	321.2850045827002	315.9898527606943	231.7885855024004	0
1645394630.003074	37.4475280230623	37.50000000000343	40.30250361670045	40.30250361670045	4.248767511562487	-12.26619586707058	92.15624999999126	71.61701461712211	92.15625	66.859375	5.640625	-12.234375	45.859375	39.453125	38.484375	40.359375	1.4	1.9	0.0	1.0	0.0	2.0	1.0	1.4	9.3	0.6	0.0	0.4	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	467	467	0	0	523	407	971	539	-3559.291259765625	14030.0986328125	-2344.787109375	-10660.7080078125	3772.2587890625	-7749.4384765625	-11851.6083984375	7601.9169921875	1301784.875	-8522.451171875	25706.828125	-2133.428955078125	4356.44384765625	-2405.94140625	10533.5712890625	2266.466552734375	1.4300191777659552	156.8086150685302	2.1219413998796045e-09	4.580121908091309e-09	6.194069628085389e-08	3.554174600678856e-06	0.0020569189358577347	109.92546256472065	791.8668297435887	3.6350173873740545e-10	4.521961629893324e-08	106.30204319290222	144.1846907612517	284.32053473326846	274.9777894850377	239.2408661125856	0
1645394630.110551	37.447135784401524	37.50000000000343	40.26108403228638	40.26108403228638	4.257035827627379	-12.260432295882376	92.15624999999126	71.45207101991251	92.15625	66.875	5.515625	-12.234375	45.78125	39.453125	38.421875	40.3125	1.4	1.9	0.0	1.1	0.0	2.0	1.1	1.7	9.5	0.6	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	467	467	0	0	523	407	971	538	-3571.093017578125	13398.70703125	-2331.91259765625	-10672.509765625	3771.722412109375	-7757.48486328125	-11853.7548828125	7670.044921875	1302533.25	-8527.279296875	25650.501953125	-1903.8319091796875	5020.55859375	-2277.73193359375	9668.291015625	2804.517822265625	0.08589406804312413	180.21974578799885	8.996668033750785e-10	-9.669146250414985e-09	1.8175086936870274e-08	0.07341345208167215	0.029422018009501397	108.67853957339588	510.3067857284756	2.4354616495406165e-09	1.672107998192065e-08	115.16252858051107	215.92264986986703	392.91601385016827	353.4454470089167	143.10477990804887	0
1645394630.160928	37.447159919971874	37.50000000000343	40.20548453511958	40.20548453511958	4.2408743435010905	-12.254184242326447	92.15624999999518	71.15059401500038	92.15625	66.875	5.515625	-12.28125	45.78125	39.453125	38.421875	40.3125	1.4	1.9	0.0	1.0	0.0	2.2	1.0	1.7	9.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	466	466	0	0	523	407	971	536	-3557.68212890625	13671.755859375	-2322.79296875	-10691.8212890625	3768.503662109375	-7756.9482421875	-11859.119140625	7806.30126953125	1301638.0	-8525.1328125	25556.087890625	-1866.281005859375	5320.4296875	-2859.771240234375	10991.6923828125	3204.1669921875	0.4025309514505141	141.5014516556575	1.99925956305573e-10	5.016323994576196e-09	0.019985362818360598	0.0020998372226487213	0.004399997781703803	118.75938028715812	422.34718100679555	-8.542290860329028e-09	-1.0468850075637277e-08	99.78755646965924	153.71900008091336	245.89651806962314	377.3849622103871	223.12833315798395	0
1645394630.190549	37.449859759606355	37.50000000000343	40.138764500280196	40.138764500280196	4.213768836719619	-12.262069914184687	92.15625000000108	70.84419357837847	92.15625	66.875	5.515625	-12.375	45.859375	39.453125	38.421875	40.359375	1.4	1.9	0.0	1.1	0.0	1.8	0.9	1.2	9.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	465	465	0	0	523	407	971	534	-3577.5302734375	13719.4990234375	-2366.244873046875	-10675.19140625	3777.086669921875	-7748.90185546875	-11860.19140625	7824.5400390625	1300092.5	-8524.5966796875	25680.005859375	-1921.5345458984375	4974.4248046875	-3171.98046875	10693.4306640625	2533.61474609375	0.3058487238170874	153.73042357001492	-2.6353876058461896e-10	5.452526081061082e-09	0.016741990201340477	-0.0030511599495095135	0.00010368785316997644	112.14008308102645	376.7033588720263	-1.0105348336899872e-08	-1.584867580895088e-08	98.77942434444003	142.18392587017533	222.63635002326725	364.85768500553263	258.8898408904265	0
1645394630.250549	37.45518259292855	37.50000000000343	40.07865078826547	40.07865078826547	4.1958967666263645	-12.279986221788002	92.15624999999322	70.68105172528412	92.15625	66.875	5.515625	-12.234375	45.78125	39.453125	38.421875	40.359375	1.4	1.9	0.0	1.1	0.0	2.0	1.0	1.5	9.5	0.1	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	465	465	0	0	523	406	971	533	-3553.390380859375	13563.39453125	-2380.1923828125	-10711.669921875	3769.0400390625	-7760.1669921875	-11856.4365234375	7424.3544921875	1296069.125	-8525.1328125	25527.119140625	-2013.802490234375	5366.02734375	-2798.080322265625	9591.5791015625	2430.617919921875	0.2305482861728746	190.76746118546012	-9.087543468435137e-10	4.362020864848866e-10	-0.0007812316846645256	0.008892575893946986	-2.8623290113747265e-05	179.64840634151722	454.5931469061889	8.324189817086585e-09	4.2311602389033995e-08	97.51313234477203	165.158750412546	230.32883826263367	377.56894531478054	260.68569619149565	0
1645394630.310551	37.46047278217403	37.50000000000343	40.039971937917066	40.039971937917066	4.195993813380746	-12.287723096220388	92.15625000000304	70.69942955472506	92.15625	66.671875	5.515625	-12.28125	45.78125	39.453125	38.421875	40.3125	1.4	1.9	0.0	1.1	0.0	2.0	1.0	1.2	9.7	0.1	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	464	464	0	0	523	406	971	533	-3579.1396484375	13465.76171875	-2434.909423828125	-10699.8681640625	3787.279052734375	-7754.802734375	-11857.509765625	7857.79931640625	1295259.125	-8526.2060546875	25684.833984375	-2047.598388671875	4664.89794921875	-2996.027587890625	11354.3271484375	2238.03515625	0.18906721147509015	170.76443495437036	-1.1768368791623502e-09	5.96142851529345e-09	-0.0001775141839033705	-0.001108550969230444	5.1956757524692316e-05	151.25899942055062	289.6712141175316	-3.6350173873740547e-11	3.8240382915175053e-08	98.96064706997338	242.65109799808923	225.2280877415658	432.702198081993	235.33834741356165	0
1645394630.380674	37.46333493193794	37.50000000000343	40.02793566306527	40.02793566306527	4.211653992877431	-12.289170312436507	92.1562499999991	70.8544936967399	92.15625	66.078125	5.515625	-12.328125	45.78125	39.453125	38.421875	40.359375	1.4	1.9	0.0	1.0	0.0	2.0	0.9	1.5	9.3	0.1	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	464	464	0	0	523	406	971	534	-3554.999755859375	13211.48828125	-2474.60595703125	-10710.5966796875	3787.279052734375	-7754.26611328125	-11858.58203125	7997.81103515625	1292731.375	-8519.7685546875	25607.5859375	-1837.849609375	4964.76904296875	-3068.983642578125	10437.5478515625	2063.691650390625	1.447168410497296	200.700096707879	-8.678604012355555e-10	-1.2359059117071787e-09	0.004988902732012105	3.475752735563648e-05	-2.322194507750041e-06	172.59650711933992	543.9666168799224	4.289320517101384e-09	1.5121672331476066e-08	156.93217253694993	233.44249703568212	207.47738785661716	383.4129705279153	235.4289658519351	0
1645394630.401674	37.46300152229942	37.50000000000343	40.03513296637329	40.03513296637329	4.231005568360944	-12.293954590151682	92.15625000000696	71.03204660722851	92.15625	66.03125	5.515625	-12.28125	45.859375	39.453125	38.375	40.359375	1.4	1.9	0.0	1.0	0.0	1.8	0.9	1.5	9.2	0.1	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	464	464	0	0	523	406	971	535	-3548.026123046875	13307.51171875	-2533.61474609375	-10730.9814453125	3786.206298828125	-7764.45849609375	-11862.8740234375	7756.9482421875	1292927.75	-8512.794921875	25536.23828125	-2027.213623046875	5516.767578125	-2613.008056640625	10202.5869140625	2116.79931640625	1.2002590474769657	188.8897316670373	-3.1352024966101223e-10	7.778937208980478e-09	0.006413339838320308	6.661053041806559e-05	-1.5469179993709027e-06	180.0739714658604	511.11141096477127	7.560836165738033e-09	2.6172125189093195e-08	171.13369481499151	223.82772039870446	160.18632004971815	275.426230353076	261.27142701670437	0
