Timestamp	thumbPCom	thumbYCom	indexCom	mrpCom	wristRotCom	wristFlexCom	humPosCom	elbowPosCom	humPos	elbowPos	wristRot	wristFlex	thumbYPos	thumbPPos	indexPos	mrpPos	indLatF	indTipF	midTipF	ringTipF	pinkTipF	palmDistF	palmProxF	handEdgeF	handDorsF	thumbUlF	thumbRaF	thumbTipF	thumbDorsF	indLatStat	indTipStat	midTipStat	ringTipStat	pinkTipStat	palmDistStat	palmProxStat	handEdgeStat	handDorsStat	thumbUlStat	thumbRaStat	thumbTipStat	thumbDorsStat	modeSelect	thumbP	thumbY	index	mrp	handOC	grip	wristRot	wristFlex	humPos	elbow	raw0	raw1	raw2	raw3	raw4	raw5	raw6	raw7	raw8	raw9	raw10	raw11	raw12	raw13	raw14	raw15	iEMG0	iEMG1	iEMG2	iEMG3	iEMG4	iEMG5	iEMG6	iEMG7	iEMG8	iEMG9	iEMG10	iEMG11	iEMG12	iEMG13	iEMG14	iEMG15	Trigger
1645397575.70763	40.25456334136677	37.50000000000736	50.68378871300023	50.68378871300023	4.97759451356428	0.0	92.15625000001678	66.36660934730088	92.15625	63.125	6.265625	-0.890625	45.78125	43.328125	46.484375	48.546875	1.5	2.0	0.2	1.8	0.2	1.3	0.7	0.0	7.3	0.4	0.0	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	425	516	575	575	0	0	525	511	971	503	-3277.123046875	12486.2197265625	-2866.744873046875	-10190.78515625	4706.740234375	-7302.0458984375	-10602.2353515625	7444.7392578125	1310790.125	-8407.65234375	23120.10546875	-2623.200439453125	5636.39404296875	-2021.84912109375	8343.279296875	1491.3082275390625	5.352761415425784	212.9286609652145	-1.5121672331476066e-08	-8.956682842489671e-08	2.0312859285306035	0.3274427358632228	2.120029619190986	116.52802522854715	300.67296554959364	1.468547024499118e-08	3.3732961354831226e-08	92.39710161377886	240.40310202504295	289.24330734268625	186.86293485441027	174.35351309189303	0
1645397575.743881	39.22873518367194	37.50000000001423	49.63111338685774	49.63111338685774	6.372640921502629	0.0	92.15625000002856	66.3311950890984	92.15625	63.125	6.265625	-0.890625	45.78125	43.328125	46.484375	48.578125	1.5	2.0	0.2	1.8	0.2	1.5	0.8	0.0	7.4	0.4	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	415	516	564	564	0	0	529	511	971	503	-3277.123046875	13050.556640625	-2801.299072265625	-10183.8115234375	4646.65869140625	-7326.72216796875	-10595.26171875	7371.24658203125	1311938.75	-8399.0693359375	23111.521484375	-2736.3896484375	6135.8212890625	-1929.044677734375	9051.3828125	1725.19677734375	12.901980724622423	230.21230008356275	-1.5448823896339732e-08	-8.142438947717883e-08	4.740804520279444	0.12561618541694025	1.6428791484961456	104.66288661740309	378.13014010740955	1.395846676751637e-08	-1.0410689797439293e-07	113.07002808030258	190.33835671324326	226.1260373499318	238.28587457256296	161.9395510141848	0
1645397575.819005	38.38018456838017	37.50000000001325	48.40571285370074	48.40571285370074	7.8874593817125795	0.0	92.15624999998536	66.61370184123815	92.15625	62.203125	6.265625	-0.890625	45.703125	43.328125	46.65625	48.546875	1.5	2.0	0.2	1.8	0.2	1.5	0.8	0.0	7.4	0.4	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	407	516	551	551	0	0	533	511	971	505	-3247.61865234375	13297.3193359375	-2718.150634765625	-10210.0966796875	4579.0673828125	-7367.49169921875	-10581.8505859375	7763.92236328125	1310017.125	-8404.43359375	23080.408203125	-2642.51220703125	6363.80908203125	-1257.4195556640625	8227.9443359375	1487.5531005859375	4.17669102119146	197.504962369543	-2.980714257646725e-09	2.326411127919395e-09	4.108488640324098	0.07593310335111687	1.5438352812909413	101.90424484037298	298.1783867038186	-4.027599265210453e-08	-2.1635623489650373e-07	112.90964087463627	192.68928789369699	190.60693332919362	421.5190156631101	244.91461649268297	0
1645397575.864508	37.82973566904468	37.50000000001619	47.82420512577133	47.82420512577133	8.479125192197088	0.0	92.15625000000892	65.98988001223921	92.15625	61.828125	6.265625	-0.890625	45.015625	42.640625	46.53125	48.546875	1.5	2.0	0.2	1.8	0.2	1.5	0.9	0.0	7.5	0.5	0.0	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	402	516	545	545	0	0	535	511	971	501	-3234.744140625	13466.8349609375	-2701.52099609375	-10217.0703125	4600.52490234375	-7346.0341796875	-10583.4599609375	7424.3544921875	1309754.25	-8401.21484375	23080.408203125	-2677.381103515625	5876.7197265625	-2012.7296142578125	8577.16796875	1329.8392333984375	7.249292930569572	202.850438926375	-3.889468604490239e-09	7.386355331144079e-08	3.499789013230344	0.07784782578660626	3.4022675398708047	99.27271835232207	328.76366915409255	9.160243816182618e-09	1.337686398553652e-07	111.55220307577856	204.50570495204929	170.29891478956313	493.79655735771956	170.0627834687347	0
1645397575.914632	37.53764782121744	37.50000000000343	47.98463616387713	47.98463616387713	8.149734465355603	0.0	92.15624999999322	64.61130567691312	92.15625	61.8125	6.265625	-0.890625	45.484375	41.734375	46.484375	48.546875	1.5	2.0	0.2	1.8	0.2	1.6	0.9	0.0	7.5	0.5	0.0	0.5	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	399	516	547	547	0	0	534	511	971	491	-3212.213623046875	13115.4658203125	-2709.567626953125	-10214.388671875	4618.2275390625	-7347.6435546875	-10574.3408203125	7619.619140625	1309335.875	-8403.361328125	23074.5078125	-2449.393310546875	6399.21435546875	-1538.51513671875	9709.5966796875	1864.6717529296875	5.797878487832211	157.6105406297565	-3.053414605394206e-09	5.467066150610578e-08	2.2400906497723616	0.08078926818880397	2.3700083498811315	142.19261489185672	226.10822613608704	-9.30564451167758e-09	3.088310772312997e-07	118.05753323827767	176.91427270027123	192.4096647213368	460.7189910999813	160.94638865791896	0
1645397575.971756	37.41834215423819	37.50000000000638	48.635262323898864	48.635262323898864	7.283130310668895	0.0	92.15625000001286	63.229989668331044	92.15625	61.796875	6.390625	-0.84375	45.84375	40.125	46.125	48.390625	1.5	2.0	0.2	1.8	0.2	1.4	0.9	0.0	7.8	0.5	0.0	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	553	553	0	0	532	511	971	482	-3250.83740234375	12786.0908203125	-2715.468505859375	-10177.91015625	4582.822265625	-7337.451171875	-10570.5859375	7436.69287109375	1307551.125	-8428.5732421875	23206.47265625	-2791.106689453125	5136.966796875	-1765.429931640625	8448.421875	1399.57666015625	4.533057253730707	149.39760973356178	-1.2359059117071787e-09	-1.9192891805335008e-08	1.7534814814317443	0.1380882796162926	2.042309037624227	173.97830598299575	505.1645387201544	-1.861128902335516e-08	9.887247293657429e-08	90.85666968469197	168.27090725049905	244.58680988343684	163.69353465931013	197.13294574041552	0
1645397576.030399	37.39292525628761	37.50000000000539	49.47254868068339	49.47254868068339	6.267311145562293	0.0	92.1562499999736	62.32947924888801	92.15625	60.65625	6.609375	-0.890625	45.859375	39.453125	46.1875	48.34375	1.5	2.0	0.2	1.8	0.2	1.8	0.8	0.0	7.6	0.5	0.0	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	562	562	0	0	529	511	971	476	-3197.193115234375	13010.859375	-2670.94384765625	-10192.9306640625	4580.6767578125	-7354.08056640625	-10550.7373046875	7341.74267578125	1307826.375	-8433.9384765625	23089.52734375	-2634.465576171875	6424.42724609375	-2306.163330078125	9376.4658203125	1758.99267578125	4.534618005224948	154.65723905370643	3.96216895223772e-09	1.4540069549496218e-09	2.752977078764566	0.042379235231742085	0.33052542573544935	129.81289455580094	390.97218180954735	4.362020864848866e-10	5.118104481422669e-08	105.50917905997986	130.91237259825866	230.4809267798747	161.33374343309657	162.13313498764276	0
1645397576.103879	37.40653369496163	37.50000000000736	50.26547747481168	50.26547747481168	5.376282740965401	0.0	92.15625000000108	61.886378174195315	92.15625	58.90625	6.609375	-0.890625	45.859375	39.453125	46.1875	48.34375	1.5	2.0	0.2	1.8	0.2	1.4	0.9	0.0	7.6	0.6	0.0	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	570	570	0	0	526	511	971	473	-3236.353515625	13996.83984375	-2657.53271484375	-10184.34765625	4559.21875	-7328.86767578125	-10546.982421875	7250.54736328125	1304447.25	-8433.4013671875	23104.01171875	-2821.1474609375	6664.7529296875	-1264.393310546875	9936.51171875	1880.228515625	11.041786291110249	139.21324834162448	2.6899128666568003e-09	5.786947680699495e-08	3.922092379256699	0.08196128416250649	3.290899718220045	101.2989646252809	355.71620853512235	5.525226428808563e-09	-1.465639010589219e-07	128.44223519136935	288.44910587541676	232.3079466455915	175.752964415898	175.2122643617281	0
1645397576.125378	37.42832592087282	37.49999999999951	50.89795220646786	50.89795220646786	4.7344706764887015	0.0	92.15624999997752	61.38964277229674	92.15625	58.65625	6.609375	-0.9375	45.859375	39.453125	46.1875	48.34375	1.5	2.0	0.2	1.8	0.2	1.3	0.8	0.0	7.7	0.6	0.0	0.7	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	577	577	0	0	524	511	971	469	-3257.81103515625	13338.0888671875	-2681.672607421875	-10150.015625	4580.14013671875	-7319.2119140625	-10574.876953125	7773.04150390625	1304576.0	-8432.3291015625	23189.841796875	-2866.20849609375	4915.95263671875	-1685.5001220703125	8740.24609375	1653.85009765625	6.738191332627948	180.4908158433991	-3.525966865752833e-09	1.8902090414345084e-08	4.384150383094562	0.03562971400916579	1.3001995035618348	107.8127106730917	625.132329977234	3.227895439988161e-08	-1.145757480500302e-07	85.24344494385879	286.07530445366643	214.17418769590674	223.50487904960104	169.75599815369847	0
1645397576.20288	37.444972279362574	37.50000000000147	51.35342648021373	51.35342648021373	4.347467059120074	0.0	92.15625000000892	60.41205068606796	92.15625	57.9375	6.484375	-0.890625	45.921875	39.515625	46.125	48.34375	1.5	2.0	0.2	1.8	0.2	1.4	0.8	0.0	7.5	0.6	0.0	0.6	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	582	582	0	0	523	511	971	463	-3240.1083984375	12644.4697265625	-2734.7802734375	-10128.5576171875	4535.615234375	-7322.96728515625	-10544.2998046875	7554.17333984375	1307210.5	-8429.646484375	23188.232421875	-2875.328125	5288.77978515625	-1683.890869140625	9212.8515625	2071.201904296875	15.452910981355881	154.44162216157204	1.130490407473331e-08	-3.722257804671032e-08	5.777680114303556	0.3624539932485258	5.271635490319749	161.79004830102227	549.3030719540563	-2.0356097369294707e-08	3.722257804671032e-08	82.90985122746933	232.9430068973716	215.27743938571854	468.950245452309	176.94768106271582	0
