Timestamp	thumbPCom	thumbYCom	indexCom	mrpCom	wristRotCom	wristFlexCom	humPosCom	elbowPosCom	humPos	elbowPos	wristRot	wristFlex	thumbYPos	thumbPPos	indexPos	mrpPos	indLatF	indTipF	midTipF	ringTipF	pinkTipF	palmDistF	palmProxF	handEdgeF	handDorsF	thumbUlF	thumbRaF	thumbTipF	thumbDorsF	indLatStat	indTipStat	midTipStat	ringTipStat	pinkTipStat	palmDistStat	palmProxStat	handEdgeStat	handDorsStat	thumbUlStat	thumbRaStat	thumbTipStat	thumbDorsStat	modeSelect	thumbP	thumbY	index	mrp	handOC	grip	wristRot	wristFlex	humPos	elbow	raw0	raw1	raw2	raw3	raw4	raw5	raw6	raw7	raw8	raw9	raw10	raw11	raw12	raw13	raw14	raw15	iEMG0	iEMG1	iEMG2	iEMG3	iEMG4	iEMG5	iEMG6	iEMG7	iEMG8	iEMG9	iEMG10	iEMG11	iEMG12	iEMG13	iEMG14	iEMG15	Trigger
1645397153.598296	37.214885391972736	37.50000000000736	46.698920456494555	46.698920456494555	7.480202912884527	0.0	92.15624999999126	71.47392359008286	92.15625	67.25	10.703125	-0.84375	45.78125	38.84375	42.046875	44.78125	1.5	2.0	0.0	1.5	0.0	1.6	1.0	0.0	7.7	0.6	0.0	0.3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	396	516	533	533	0	0	532	511	971	538	-3096.342041015625	13703.9423828125	-2634.465576171875	-10785.162109375	5637.466796875	-7191.53857421875	-10579.1689453125	7415.23486328125	1301690.0	-8091.68798828125	21735.548828125	-2437.591552734375	5643.36767578125	-1540.660888671875	10013.7587890625	2235.35302734375	0.044884780125561796	122.61100437982921	1.8175086936870273e-11	-3.097034814042694e-08	0.022749733890823243	0.03444747331315537	0.014277750191844369	145.90392820646258	234.5406082710354	-4.071219473858941e-09	-5.2053448987196466e-08	87.60581369750705	169.60706258990717	158.32285492112618	315.66765906983613	245.65063083278903	0
1645397153.630049	37.328835512660476	37.5000000000103	46.74180348865088	46.74180348865088	7.577275785212219	0.0	92.15624999999126	70.86596080296422	92.15625	67.25	10.703125	-0.890625	45.859375	38.84375	42.046875	44.78125	1.5	2.0	0.0	1.5	0.0	1.6	1.1	0.0	7.8	0.6	0.0	0.3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	397	516	534	534	0	0	532	511	971	534	-3092.5869140625	13200.759765625	-2627.491943359375	-10791.0634765625	5636.9306640625	-7202.267578125	-10574.876953125	7713.49658203125	1301783.375	-8099.73486328125	21736.0859375	-2362.48974609375	5922.85400390625	-1871.6455078125	9620.546875	1757.38330078125	0.029227045455039423	147.01134719899963	5.816027819798487e-10	-3.925818778363979e-08	0.01237079258969649	0.018472959454483507	0.1303594652622147	139.3314324126574	275.08590450723545	-5.234425037818639e-09	-2.38457140611738e-08	126.74381100875951	176.93157164100282	158.5765628538128	284.4264793794226	292.35252005283166	0
1645397153.730173	37.40915841178005	37.50000000001128	46.54490294978001	46.54490294978001	8.203508975575646	0.0	92.1562499999893	70.2963824364531	92.15625	66.828125	9.359375	-0.84375	45.703125	38.765625	42.109375	44.78125	1.5	2.0	0.0	1.5	0.0	1.6	1.0	0.0	7.5	0.6	0.0	0.3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	532	532	0	0	534	511	971	530	-3102.779296875	14077.3056640625	-2543.80712890625	-10750.830078125	5627.81103515625	-7202.80419921875	-10575.4140625	7522.5234375	1300091.375	-8119.046875	21791.875	-2570.629150390625	5201.8759765625	-2589.94091796875	9993.9111328125	1374.900390625	0.05678109131482201	245.6681841316813	-2.780788301341152e-09	1.584867580895088e-08	0.02791294652073666	0.006264207143174076	0.38602687908043065	109.44854245460138	433.07370564452884	-2.326411127919395e-09	8.11335880861889e-08	111.97197617192268	262.825915669696	223.8128790414658	281.51549685841957	197.2311278089745	0
1645397153.761295	37.43948144871739	37.50000000001128	46.483550982710234	46.483550982710234	8.346099972365442	0.0	92.15624999997556	70.168938903887	92.15625	66.609375	9.234375	-0.84375	45.78125	38.84375	42.046875	44.78125	1.5	2.0	0.0	1.5	0.0	1.6	1.1	0.0	7.7	0.6	0.0	0.3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	531	531	0	0	535	511	971	529	-3100.09716796875	14094.4716796875	-2528.78662109375	-10769.60546875	5629.42041015625	-7216.21533203125	-10575.4140625	7480.14453125	1301607.875	-8125.48388671875	21745.7421875	-2383.410888671875	5659.99755859375	-2440.273681640625	9144.1865234375	1975.7152099609375	0.03831841488832529	203.1170713368455	1.1632055639596975e-09	-7.270034774748109e-10	0.07245302961585959	0.005271607194472001	0.3022414162217825	99.80326884005875	474.1685844052263	-8.069738599970402e-09	1.3318703707338536e-07	155.6398289432898	272.31744083470824	216.47650792755138	255.72584782427367	243.05537132382352	0
1645397153.850418	37.416601049521766	37.50000000000932	46.66907654143674	46.66907654143674	7.876032537701062	0.0	92.15624999997948	70.43845780874274	92.15625	65.921875	9.109375	-0.84375	45.78125	38.765625	42.109375	44.78125	1.5	2.0	0.0	1.5	0.0	1.6	1.1	0.0	7.9	0.6	0.0	0.2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	533	533	0	0	533	511	971	531	-3095.269287109375	13783.3359375	-2552.926513671875	-10755.658203125	5616.00927734375	-7212.99658203125	-10575.4140625	7275.76025390625	1302023.125	-8121.1923828125	21748.9609375	-2246.081787109375	4888.59423828125	-1676.9171142578125	9262.740234375	1923.6802978515625	0.08922099396116716	216.98704118892508	-7.088283905379407e-10	-5.059944203224684e-08	0.2414272895641227	-0.0001441560655415253	0.10991940280803991	152.29261542723566	615.7608543770859	4.798222951333752e-09	-8.200599225915867e-08	120.33370582759314	286.2117627797088	160.06820316849203	311.2590927239479	185.00303304670433	0
1645397153.866675	37.35733788844731	37.50000000000736	47.05738442119343	47.05738442119343	7.046988076102347	0.0	92.15624999997556	70.89937809788502	92.15625	65.640625	9.109375	-0.84375	45.78125	38.765625	42.109375	44.78125	1.5	2.0	0.0	1.5	0.0	1.6	1.1	0.0	7.8	0.6	0.0	0.3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	398	516	537	537	0	0	531	511	971	534	-3102.779296875	13428.748046875	-2549.7080078125	-10756.7314453125	5623.51953125	-7210.314453125	-10578.095703125	7431.328125	1302002.75	-8116.3642578125	21752.177734375	-2284.70556640625	5110.68115234375	-2005.219482421875	9742.3193359375	2144.6943359375	0.08922099396116716	216.98704118892508	-7.088283905379407e-10	-5.059944203224684e-08	0.2414272895641227	-0.0001441560655415253	0.10991940280803991	152.29261542723566	615.7608543770859	4.798222951333752e-09	-8.200599225915867e-08	120.33370582759314	286.2117627797088	160.06820316849203	311.2590927239479	185.00303304670433	0
1645397153.930303	37.29312143347279	37.50000000000539	47.546861929267024	47.546861929267024	6.159804651871543	0.0	92.15624999997752	71.36054686651052	92.15625	65.46875	8.984375	-0.890625	45.703125	38.765625	42.046875	44.8125	1.5	2.0	0.0	1.5	0.0	1.6	1.1	0.0	8.2	0.6	0.0	0.3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	397	516	542	542	0	0	528	511	971	538	-3085.61328125	13922.810546875	-2597.451171875	-10737.9560546875	5613.3271484375	-7214.0693359375	-10576.486328125	7308.48291015625	1300664.25	-8130.8486328125	21744.1328125	-2385.556640625	5113.36328125	-1284.24169921875	10441.3037109375	2080.857666015625	0.08636898414620223	233.9191915498612	1.32678134639153e-09	-7.124634079253147e-09	0.0018591557421973016	7.174506517807919e-06	0.0465387636726092	96.06439037261572	395.90738663978635	1.2940661899051635e-08	-6.572111436372291e-08	110.17570903181675	161.63449421680062	320.06819059219333	260.32015575238415	157.82006537931358	0
1645397153.9803	37.247756817731144	37.50000000000343	48.04149242774082	48.04149242774082	5.413168195166847	0.0	92.15625000000108	71.71521568431089	92.15625	66.015625	8.609375	-0.84375	45.703125	38.765625	42.046875	44.8125	1.5	2.0	0.0	1.5	0.0	1.4	0.9	0.0	7.8	0.6	0.0	0.2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	397	516	547	547	0	0	526	511	971	540	-3096.342041015625	13680.875	-2663.969970703125	-10732.5908203125	5622.44677734375	-7194.75732421875	-10581.314453125	7768.75	1302581.5	-8130.8486328125	21754.32421875	-2140.939208984375	5677.7001953125	-2019.703369140625	10115.146484375	1772.940185546875	0.017100683539077864	197.6765652855538	1.0359799554016056e-09	3.3442159963841303e-09	0.12463838453277652	-2.934186035088337e-07	0.1499343673697191	127.31341145100018	293.23038646348573	2.8207734926022665e-08	2.9661741880972285e-08	108.26176592515311	269.15776104703593	248.50995896210264	350.61973496737	168.25293001814018	0
1645397154.044179	37.22696881949045	37.50000000000441	48.47775126476337	48.47775126476337	4.883445458235068	0.0	92.15624999999126	71.94010040806725	92.15625	66.703125	7.859375	-0.84375	45.703125	38.765625	42.21875	45.015625	1.5	2.0	0.0	1.5	0.0	1.2	1.1	0.0	7.9	0.6	0.0	0.3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	396	516	552	552	0	0	525	511	971	542	-3095.8056640625	13764.560546875	-2677.381103515625	-10733.6640625	5613.3271484375	-7209.2412109375	-10573.8046875	7462.978515625	1303908.125	-8133.53076171875	21789.73046875	-2329.766845703125	4306.5546875	-1526.71337890625	9971.3798828125	1650.094970703125	0.04486567447417376	189.55634211737063	5.9069032544828385e-09	-3.024334466295213e-08	-0.0022845596642063416	0.0265065148005786	0.09246512840513132	142.12767066096984	472.3597403088118	-1.134125424860705e-08	-4.972703785927707e-08	157.10514130889018	216.61109886373742	243.45322467639434	236.42794601398043	182.03787158724649	0
1645397154.10805	37.22537426757677	37.50000000000343	48.82711144201139	48.82711144201139	4.561751196062213	0.0	92.15624999999714	72.0626928597053	92.15625	66.875	6.984375	-0.75	45.78125	38.765625	42.921875	45.390625	1.5	2.0	0.0	1.5	0.0	1.3	1.2	0.0	7.6	0.6	0.0	0.2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	396	516	555	555	0	0	524	511	971	542	-3098.48779296875	14089.107421875	-2652.168212890625	-10739.564453125	5612.79052734375	-7217.2880859375	-10578.6328125	7394.31396484375	1302635.25	-8136.7490234375	21784.365234375	-2170.97998046875	4907.36962890625	-1961.231201171875	10454.177734375	1882.9107666015625	0.0663179907981112	231.56393868444036	-1.1450304770228272e-09	4.071219473858941e-09	0.010387970711579618	0.06550975598693265	0.11823746013269296	146.44829871856695	403.79705837565274	-8.069738599970402e-09	1.861128902335516e-07	113.17593597265046	206.43899158592959	191.95922231188962	242.17960840758306	213.11003016008394	0
